Depth,Date,Time,Temp,Light
Deep,05/13/2021,05:50:00,23.196,0
Deep,05/13/2021,05:55:00,23.196,0
Deep,05/13/2021,06:00:00,23.196,0
Deep,05/13/2021,06:05:00,23.196,10.8
Deep,05/13/2021,06:10:00,23.196,21.5
Deep,05/13/2021,06:15:00,23.196,26.9
Deep,05/13/2021,06:20:00,23.196,32.3
Deep,05/13/2021,06:25:00,23.196,43.1
Deep,05/13/2021,06:30:00,23.196,53.8
Deep,05/13/2021,06:35:00,23.196,59.2
Deep,05/13/2021,06:40:00,23.196,48.45
Deep,05/13/2021,06:45:00,23.196,69.95
Deep,05/13/2021,06:50:00,23.196,80.7
Deep,05/13/2021,06:55:00,23.196,91.5
Deep,05/13/2021,07:00:00,23.196,102.25
Deep,05/13/2021,07:05:00,23.196,102.25
Deep,05/13/2021,07:10:00,23.196,118.4
Deep,05/13/2021,07:15:00,23.196,123.8
Deep,05/13/2021,07:20:00,23.196,134.55
Deep,05/13/2021,07:25:00,23.292,145.3
Deep,05/13/2021,07:30:00,23.292,161.45
Deep,05/13/2021,07:35:00,23.292,172.25
Deep,05/13/2021,07:40:00,23.292,183
Deep,05/13/2021,07:45:00,23.292,204.55
Deep,05/13/2021,07:50:00,23.292,215.25
Deep,05/13/2021,07:55:00,23.292,236.8
Deep,05/13/2021,08:00:00,23.292,252.95
Deep,05/13/2021,08:05:00,23.292,269.1
Deep,05/13/2021,08:10:00,23.292,290.65
Deep,05/13/2021,08:15:00,23.292,301.4
Deep,05/13/2021,08:20:00,23.292,317.55
Deep,05/13/2021,08:25:00,23.292,339.05
Deep,05/13/2021,08:30:00,23.292,349.85
Deep,05/13/2021,08:35:00,23.244,371.35
Deep,05/13/2021,08:40:00,23.292,387.5
Deep,05/13/2021,08:45:00,23.196,409.05
Deep,05/13/2021,08:50:00,23.196,425.15
Deep,05/13/2021,08:55:00,23.196,446.75
Deep,05/13/2021,09:00:00,23.196,468.25
Deep,05/13/2021,09:05:00,23.196,495.15
Deep,05/13/2021,09:10:00,23.196,522.05
Deep,05/13/2021,09:15:00,23.196,548.95
Deep,05/13/2021,09:20:00,23.196,575.9
Deep,05/13/2021,09:25:00,23.196,602.8
Deep,05/13/2021,09:30:00,23.292,624.3
Deep,05/13/2021,09:35:00,23.292,656.6
Deep,05/13/2021,09:40:00,23.196,678.15
Deep,05/13/2021,09:45:00,23.196,705
Deep,05/13/2021,09:50:00,23.196,742.7
Deep,05/13/2021,09:55:00,23.196,780.4
Deep,05/13/2021,10:00:00,23.196,834.2
Deep,05/13/2021,10:05:00,23.196,888
Deep,05/13/2021,10:10:00,23.196,936.5
Deep,05/13/2021,10:15:00,23.292,990.3
Deep,05/13/2021,10:20:00,23.292,1017.2
Deep,05/13/2021,10:25:00,23.34,1065.65
Deep,05/13/2021,10:30:00,23.388,1103.3
Deep,05/13/2021,10:35:00,23.388,1146.35
Deep,05/13/2021,10:40:00,23.388,1173.3
Deep,05/13/2021,10:45:00,23.34,1200.2
Deep,05/13/2021,10:50:00,23.292,1216.35
Deep,05/13/2021,10:55:00,23.292,1270.15
Deep,05/13/2021,11:00:00,23.292,1286.25
Deep,05/13/2021,11:05:00,23.244,1302.4
Deep,05/13/2021,11:10:00,23.244,1350.9
Deep,05/13/2021,11:15:00,23.196,1345.5
Deep,05/13/2021,11:20:00,23.244,1356.25
Deep,05/13/2021,11:25:00,23.244,1377.8
Deep,05/13/2021,11:30:00,23.196,1506.95
Deep,05/13/2021,11:35:00,23.244,1506.95
Deep,05/13/2021,11:40:00,23.196,1350.9
Deep,05/13/2021,11:45:00,23.292,1593.05
Deep,05/13/2021,11:50:00,23.292,1593.05
Deep,05/13/2021,11:55:00,23.292,1765.25
Deep,05/13/2021,12:00:00,23.292,1851.4
Deep,05/13/2021,12:05:00,23.292,1937.55
Deep,05/13/2021,12:10:00,23.292,1980.6
Deep,05/13/2021,12:15:00,23.292,2066.7
Deep,05/13/2021,12:20:00,23.292,2109.75
Deep,05/13/2021,12:25:00,23.292,2066.7
Deep,05/13/2021,12:30:00,23.292,2109.75
Deep,05/13/2021,12:35:00,23.34,2109.75
Deep,05/13/2021,12:40:00,23.388,2066.7
Deep,05/13/2021,12:45:00,23.484,2195.85
Deep,05/13/2021,12:50:00,23.484,2066.7
Deep,05/13/2021,12:55:00,23.484,2152.8
Deep,05/13/2021,13:00:00,23.484,2109.75
Deep,05/13/2021,13:05:00,23.484,2152.8
Deep,05/13/2021,13:10:00,23.5325,2195.85
Deep,05/13/2021,13:15:00,23.5325,2152.8
Deep,05/13/2021,13:20:00,23.5325,2152.8
Deep,05/13/2021,13:25:00,23.484,2195.85
Deep,05/13/2021,13:30:00,23.484,2325
Deep,05/13/2021,13:35:00,23.484,2281.95
Deep,05/13/2021,13:40:00,23.484,2411.15
Deep,05/13/2021,13:45:00,23.5325,2626.4
Deep,05/13/2021,13:50:00,23.581,2583.35
Deep,05/13/2021,13:55:00,23.5325,2454.2
Deep,05/13/2021,14:00:00,23.581,2368.05
Deep,05/13/2021,14:05:00,23.581,2281.95
Deep,05/13/2021,14:10:00,23.5325,2195.85
Deep,05/13/2021,14:15:00,23.5325,2195.85
Deep,05/13/2021,14:20:00,23.581,2152.8
Deep,05/13/2021,14:25:00,23.581,2023.65
Deep,05/13/2021,14:30:00,23.484,1937.5
Deep,05/13/2021,14:35:00,23.581,1937.5
Deep,05/13/2021,14:40:00,23.5325,1894.45
Deep,05/13/2021,14:45:00,23.581,1851.4
Deep,05/13/2021,14:50:00,23.484,1679.2
Deep,05/13/2021,14:55:00,23.5325,1808.35
Deep,05/13/2021,15:00:00,23.484,1722.2
Deep,05/13/2021,15:05:00,23.388,1679.15
Deep,05/13/2021,15:10:00,23.388,1636.1
Deep,05/13/2021,15:15:00,23.388,1593.05
Deep,05/13/2021,15:20:00,23.388,1550
Deep,05/13/2021,15:25:00,23.436,1463.9
Deep,05/13/2021,15:30:00,23.388,1372.4
Deep,05/13/2021,15:35:00,23.388,1297.05
Deep,05/13/2021,15:40:00,23.34,1280.9
Deep,05/13/2021,15:45:00,23.34,1254
Deep,05/13/2021,15:50:00,23.388,1216.35
Deep,05/13/2021,15:55:00,23.388,1173.3
Deep,05/13/2021,16:00:00,23.388,1130.2
Deep,05/13/2021,16:05:00,23.388,1092.55
Deep,05/13/2021,16:10:00,23.388,1060.25
Deep,05/13/2021,16:15:00,23.388,1011.85
Deep,05/13/2021,16:20:00,23.388,974.15
Deep,05/13/2021,16:25:00,23.388,898.8
Deep,05/13/2021,16:30:00,23.388,839.6
Deep,05/13/2021,16:35:00,23.34,775
Deep,05/13/2021,16:40:00,23.292,731.95
Deep,05/13/2021,16:45:00,23.292,710.4
Deep,05/13/2021,16:50:00,23.34,688.9
Deep,05/13/2021,16:55:00,23.292,656.6
Deep,05/13/2021,17:00:00,23.388,613.55
Deep,05/13/2021,17:05:00,23.388,554.35
Deep,05/13/2021,17:10:00,23.388,505.9
Deep,05/13/2021,17:15:00,23.388,468.25
Deep,05/13/2021,17:20:00,23.388,430.6
Deep,05/13/2021,17:25:00,23.292,398.3
Deep,05/13/2021,17:30:00,23.292,360.6
Deep,05/13/2021,17:35:00,23.292,339.1
Deep,05/13/2021,17:40:00,23.292,322.9
Deep,05/13/2021,17:45:00,23.292,285.25
Deep,05/13/2021,17:50:00,23.292,263.75
Deep,05/13/2021,17:55:00,23.292,231.45
Deep,05/13/2021,18:00:00,23.292,204.55
Deep,05/13/2021,18:05:00,23.292,183
Deep,05/13/2021,18:10:00,23.292,161.45
Deep,05/13/2021,18:15:00,23.292,150.7
Deep,05/13/2021,18:20:00,23.292,129.15
Deep,05/13/2021,18:25:00,23.292,69.95
Deep,05/13/2021,18:30:00,23.292,64.6
Deep,05/13/2021,18:35:00,23.292,59.2
Deep,05/13/2021,18:40:00,23.292,48.45
Deep,05/13/2021,18:45:00,23.292,43.1
Deep,05/13/2021,18:50:00,23.292,37.7
Deep,05/13/2021,18:55:00,23.292,32.3
Deep,05/13/2021,19:00:00,23.292,21.5
Deep,05/13/2021,19:05:00,23.292,16.15
Deep,05/13/2021,19:10:00,23.292,10.8
Deep,05/13/2021,19:15:00,23.292,0
Deep,05/13/2021,19:20:00,23.292,0
Deep,05/13/2021,19:25:00,23.292,0
Deep,05/13/2021,19:30:00,23.292,0
Deep,05/13/2021,19:35:00,23.292,0
Deep,05/13/2021,19:40:00,23.292,0
Deep,05/13/2021,19:45:00,23.292,0
Deep,05/13/2021,19:50:00,23.292,0
Deep,05/13/2021,19:55:00,23.292,0
Deep,05/13/2021,20:00:00,23.292,0
Deep,05/13/2021,20:05:00,23.292,0
Deep,05/13/2021,20:10:00,23.292,0
Deep,05/13/2021,20:15:00,23.292,0
Deep,05/13/2021,20:20:00,23.292,0
Deep,05/13/2021,20:25:00,23.292,0
Deep,05/13/2021,20:30:00,23.292,0
Deep,05/13/2021,20:35:00,23.292,0
Deep,05/13/2021,20:40:00,23.292,0
Deep,05/13/2021,20:45:00,23.292,0
Deep,05/13/2021,20:50:00,23.292,0
Deep,05/13/2021,20:55:00,23.292,0
Deep,05/13/2021,21:00:00,23.292,0
Deep,05/13/2021,21:05:00,23.292,0
Deep,05/13/2021,21:10:00,23.292,0
Deep,05/13/2021,21:15:00,23.292,0
Deep,05/13/2021,21:20:00,23.292,0
Deep,05/13/2021,21:25:00,23.292,0
Deep,05/13/2021,21:30:00,23.292,0
Deep,05/13/2021,21:35:00,23.292,0
Deep,05/13/2021,21:40:00,23.292,0
Deep,05/13/2021,21:45:00,23.196,0
Deep,05/13/2021,21:50:00,23.196,0
Deep,05/13/2021,21:55:00,23.196,0
Deep,05/13/2021,22:00:00,23.196,0
Deep,05/13/2021,22:05:00,23.196,0
Deep,05/13/2021,22:10:00,23.196,0
Deep,05/13/2021,22:15:00,23.196,0
Deep,05/13/2021,22:20:00,23.196,0
Deep,05/13/2021,22:25:00,23.196,0
Deep,05/13/2021,22:30:00,23.196,0
Deep,05/13/2021,22:35:00,23.196,0
Deep,05/13/2021,22:40:00,23.196,0
Deep,05/13/2021,22:45:00,23.196,0
Deep,05/13/2021,22:50:00,23.196,0
Deep,05/13/2021,22:55:00,23.196,0
Deep,05/13/2021,23:00:00,23.196,0
Deep,05/13/2021,23:05:00,23.196,0
Deep,05/13/2021,23:10:00,23.196,0
Deep,05/13/2021,23:15:00,23.196,0
Deep,05/13/2021,23:20:00,23.196,0
Deep,05/13/2021,23:25:00,23.196,0
Deep,05/13/2021,23:30:00,23.196,0
Deep,05/13/2021,23:35:00,23.196,0
Deep,05/13/2021,23:40:00,23.196,0
Deep,05/13/2021,23:45:00,23.196,0
Deep,05/13/2021,23:50:00,23.196,0
Deep,05/13/2021,23:55:00,23.196,0
Deep,05/14/2021,00:00:00,23.196,0
Deep,05/14/2021,00:05:00,23.196,0
Deep,05/14/2021,00:10:00,23.196,0
Deep,05/14/2021,00:15:00,23.196,0
Deep,05/14/2021,00:20:00,23.196,0
Deep,05/14/2021,00:25:00,23.196,0
Deep,05/14/2021,00:30:00,23.196,0
Deep,05/14/2021,00:35:00,23.196,0
Deep,05/14/2021,00:40:00,23.196,0
Deep,05/14/2021,00:45:00,23.196,0
Deep,05/14/2021,00:50:00,23.196,0
Deep,05/14/2021,00:55:00,23.196,0
Deep,05/14/2021,01:00:00,23.196,0
Deep,05/14/2021,01:05:00,23.196,0
Deep,05/14/2021,01:10:00,23.196,0
Deep,05/14/2021,01:15:00,23.196,0
Deep,05/14/2021,01:20:00,23.196,0
Deep,05/14/2021,01:25:00,23.196,0
Deep,05/14/2021,01:30:00,23.196,0
Deep,05/14/2021,01:35:00,23.196,0
Deep,05/14/2021,01:40:00,23.196,0
Deep,05/14/2021,01:45:00,23.196,0
Deep,05/14/2021,01:50:00,23.196,0
Deep,05/14/2021,01:55:00,23.196,0
Deep,05/14/2021,02:00:00,23.196,0
Deep,05/14/2021,02:05:00,23.196,0
Deep,05/14/2021,02:10:00,23.196,0
Deep,05/14/2021,02:15:00,23.196,0
Deep,05/14/2021,02:20:00,23.196,0
Deep,05/14/2021,02:25:00,23.196,0
Deep,05/14/2021,02:30:00,23.196,0
Deep,05/14/2021,02:35:00,23.196,0
Deep,05/14/2021,02:40:00,23.196,0
Deep,05/14/2021,02:45:00,23.244,0
Deep,05/14/2021,02:50:00,23.196,0
Deep,05/14/2021,02:55:00,23.196,0
Deep,05/14/2021,03:00:00,23.196,0
Deep,05/14/2021,03:05:00,23.196,0
Deep,05/14/2021,03:10:00,23.196,0
Deep,05/14/2021,03:15:00,23.196,0
Deep,05/14/2021,03:20:00,23.196,0
Deep,05/14/2021,03:25:00,23.196,0
Deep,05/14/2021,03:30:00,23.196,0
Deep,05/14/2021,03:35:00,23.196,0
Deep,05/14/2021,03:40:00,23.196,0
Deep,05/14/2021,03:45:00,23.196,0
Deep,05/14/2021,03:50:00,23.196,0
Deep,05/14/2021,03:55:00,23.196,0
Deep,05/14/2021,04:00:00,23.196,0
Deep,05/14/2021,04:05:00,23.292,0
Deep,05/14/2021,04:10:00,23.388,0
Deep,05/14/2021,04:15:00,23.388,0
Deep,05/14/2021,04:20:00,23.388,0
Deep,05/14/2021,04:25:00,23.388,0
Deep,05/14/2021,04:30:00,23.484,0
Deep,05/14/2021,04:35:00,23.484,0
Deep,05/14/2021,04:40:00,23.436,0
Deep,05/14/2021,04:45:00,23.484,0
Deep,05/14/2021,04:50:00,23.581,0
Deep,05/14/2021,04:55:00,23.581,0
Deep,05/14/2021,05:00:00,23.581,0
Deep,05/14/2021,05:05:00,23.581,0
Deep,05/14/2021,05:10:00,23.581,0
Deep,05/14/2021,05:15:00,23.581,0
Deep,05/14/2021,05:20:00,23.581,0
Deep,05/14/2021,05:25:00,23.388,0
Deep,05/14/2021,05:30:00,23.292,0
Deep,05/14/2021,05:35:00,23.292,0
Deep,05/14/2021,05:40:00,23.292,0
Deep,05/14/2021,05:45:00,23.292,0
Deep,05/14/2021,05:50:00,23.292,0
Deep,05/14/2021,05:55:00,23.388,0
Deep,05/14/2021,06:00:00,23.388,10.8
Deep,05/14/2021,06:05:00,23.388,21.5
Deep,05/14/2021,06:10:00,23.388,32.3
Deep,05/14/2021,06:15:00,23.388,43.1
Deep,05/14/2021,06:20:00,23.436,48.45
Deep,05/14/2021,06:25:00,23.484,64.6
Deep,05/14/2021,06:30:00,23.581,75.3
Deep,05/14/2021,06:35:00,23.581,86.1
Deep,05/14/2021,06:40:00,23.581,86.1
Deep,05/14/2021,06:45:00,23.581,96.9
Deep,05/14/2021,06:50:00,23.581,107.6
Deep,05/14/2021,06:55:00,23.581,123.8
Deep,05/14/2021,07:00:00,23.581,139.9
Deep,05/14/2021,07:05:00,23.581,150.7
Deep,05/14/2021,07:10:00,23.581,161.5
Deep,05/14/2021,07:15:00,23.581,177.6
Deep,05/14/2021,07:20:00,23.581,193.8
Deep,05/14/2021,07:25:00,23.581,204.5
Deep,05/14/2021,07:30:00,23.581,220.65
Deep,05/14/2021,07:35:00,23.581,236.8
Deep,05/14/2021,07:40:00,23.581,252.95
Deep,05/14/2021,07:45:00,23.581,263.7
Deep,05/14/2021,07:50:00,23.581,279.9
Deep,05/14/2021,07:55:00,23.581,296
Deep,05/14/2021,08:00:00,23.629,306.8
Deep,05/14/2021,08:05:00,23.629,328.3
Deep,05/14/2021,08:10:00,23.677,349.8
Deep,05/14/2021,08:15:00,23.677,371.35
Deep,05/14/2021,08:20:00,23.677,392.9
Deep,05/14/2021,08:25:00,23.677,409
Deep,05/14/2021,08:30:00,23.629,435.95
Deep,05/14/2021,08:35:00,23.677,473.65
Deep,05/14/2021,08:40:00,23.677,511.3
Deep,05/14/2021,08:45:00,23.677,538.2
Deep,05/14/2021,08:50:00,23.677,586.65
Deep,05/14/2021,08:55:00,23.677,613.55
Deep,05/14/2021,09:00:00,23.677,661.95
Deep,05/14/2021,09:05:00,23.677,710.45
Deep,05/14/2021,09:10:00,23.677,748.05
Deep,05/14/2021,09:15:00,23.677,775
Deep,05/14/2021,09:20:00,23.677,823.45
Deep,05/14/2021,09:25:00,23.677,882.65
Deep,05/14/2021,09:30:00,23.677,931.1
Deep,05/14/2021,09:35:00,23.677,984.9
Deep,05/14/2021,09:40:00,23.677,1011.8
Deep,05/14/2021,09:45:00,23.677,1071
Deep,05/14/2021,09:50:00,23.677,1124.85
Deep,05/14/2021,09:55:00,23.677,979.5
Deep,05/14/2021,10:00:00,23.677,1205.55
Deep,05/14/2021,10:05:00,23.581,1189.4
Deep,05/14/2021,10:10:00,23.484,1297.05
Deep,05/14/2021,10:15:00,23.484,1361.65
Deep,05/14/2021,10:20:00,23.484,1420.85
Deep,05/14/2021,10:25:00,23.484,1463.9
Deep,05/14/2021,10:30:00,23.581,1410.1
Deep,05/14/2021,10:35:00,23.484,1410.1
Deep,05/14/2021,10:40:00,23.484,1636.1
Deep,05/14/2021,10:45:00,23.484,1388.55
Deep,05/14/2021,10:50:00,23.484,1474.65
Deep,05/14/2021,10:55:00,23.484,1404.7
Deep,05/14/2021,11:00:00,23.484,1980.6
Deep,05/14/2021,11:05:00,23.484,2109.75
Deep,05/14/2021,11:10:00,23.484,1609.25
Deep,05/14/2021,11:15:00,23.484,1523.1
Deep,05/14/2021,11:20:00,23.388,1264.75
Deep,05/14/2021,11:25:00,23.388,1237.85
Deep,05/14/2021,11:30:00,23.388,2195.85
Deep,05/14/2021,11:35:00,23.388,2152.8
Deep,05/14/2021,11:40:00,23.388,1027.95
Deep,05/14/2021,11:45:00,23.388,2368.05
Deep,05/14/2021,11:50:00,23.388,2411.1
Deep,05/14/2021,11:55:00,23.388,2411.1
Deep,05/14/2021,12:00:00,23.388,1270.15
Deep,05/14/2021,12:05:00,23.388,2238.9
Deep,05/14/2021,12:10:00,23.388,2238.9
Deep,05/14/2021,12:15:00,23.388,2411.1
Deep,05/14/2021,12:20:00,23.388,2497.25
Deep,05/14/2021,12:25:00,23.388,2368.05
Deep,05/14/2021,12:30:00,23.388,2325
Deep,05/14/2021,12:35:00,23.388,2497.25
Deep,05/14/2021,12:40:00,23.388,2626.45
Deep,05/14/2021,12:45:00,23.388,2454.15
Deep,05/14/2021,12:50:00,23.388,2411.1
Deep,05/14/2021,12:55:00,23.388,2540.3
Deep,05/14/2021,13:00:00,23.388,2540.3
Deep,05/14/2021,13:05:00,23.388,2540.3
Deep,05/14/2021,13:10:00,23.388,2540.3
Deep,05/14/2021,13:15:00,23.388,2583.4
Deep,05/14/2021,13:20:00,23.388,2626.45
Deep,05/14/2021,13:25:00,23.388,2497.2
Deep,05/14/2021,13:30:00,23.388,2583.4
Deep,05/14/2021,13:35:00,23.34,1248.6
Deep,05/14/2021,13:40:00,23.34,2368.05
Deep,05/14/2021,13:45:00,23.388,2368.05
Deep,05/14/2021,13:50:00,23.388,2238.9
Deep,05/14/2021,13:55:00,23.388,2152.8
Deep,05/14/2021,14:00:00,23.388,2109.75
Deep,05/14/2021,14:05:00,23.388,2152.8
Deep,05/14/2021,14:10:00,23.292,1765.3
Deep,05/14/2021,14:15:00,23.292,2023.65
Deep,05/14/2021,14:20:00,23.34,2023.65
Deep,05/14/2021,14:25:00,23.388,1980.6
Deep,05/14/2021,14:30:00,23.388,1980.6
Deep,05/14/2021,14:35:00,23.34,2066.7
Deep,05/14/2021,14:40:00,23.388,2066.7
Deep,05/14/2021,14:45:00,23.388,2023.65
Deep,05/14/2021,14:50:00,23.34,1937.55
Deep,05/14/2021,14:55:00,23.388,1894.5
Deep,05/14/2021,15:00:00,23.388,1937.55
Deep,05/14/2021,15:05:00,23.34,1851.4
Deep,05/14/2021,15:10:00,23.292,1808.35
Deep,05/14/2021,15:15:00,23.34,1679.15
Deep,05/14/2021,15:20:00,23.292,1334.7
Deep,05/14/2021,15:25:00,23.292,1399.3
Deep,05/14/2021,15:30:00,23.292,1636.1
Deep,05/14/2021,15:35:00,23.292,1636.1
Deep,05/14/2021,15:40:00,23.292,1506.95
Deep,05/14/2021,15:45:00,23.292,1506.95
Deep,05/14/2021,15:50:00,23.292,1420.85
Deep,05/14/2021,15:55:00,23.292,1350.9
Deep,05/14/2021,16:00:00,23.292,1286.3
Deep,05/14/2021,16:05:00,23.292,1243.25
Deep,05/14/2021,16:10:00,23.292,1205.55
Deep,05/14/2021,16:15:00,23.292,1184.05
Deep,05/14/2021,16:20:00,23.292,1173.3
Deep,05/14/2021,16:25:00,23.292,1146.35
Deep,05/14/2021,16:30:00,23.292,1049.45
Deep,05/14/2021,16:35:00,23.292,979.5
Deep,05/14/2021,16:40:00,23.292,839.6
Deep,05/14/2021,16:45:00,23.292,888.05
Deep,05/14/2021,16:50:00,23.292,818.05
Deep,05/14/2021,16:55:00,23.292,748.1
Deep,05/14/2021,17:00:00,23.292,683.5
Deep,05/14/2021,17:05:00,23.292,635.1
Deep,05/14/2021,17:10:00,23.292,602.8
Deep,05/14/2021,17:15:00,23.292,554.35
Deep,05/14/2021,17:20:00,23.292,532.8
Deep,05/14/2021,17:25:00,23.292,505.9
Deep,05/14/2021,17:30:00,23.292,462.85
Deep,05/14/2021,17:35:00,23.292,446.75
Deep,05/14/2021,17:40:00,23.292,403.65
Deep,05/14/2021,17:45:00,23.292,371.35
Deep,05/14/2021,17:50:00,23.292,349.85
Deep,05/14/2021,17:55:00,23.292,296.05
Deep,05/14/2021,18:00:00,23.292,263.7
Deep,05/14/2021,18:05:00,23.292,236.8
Deep,05/14/2021,18:10:00,23.292,209.9
Deep,05/14/2021,18:15:00,23.292,188.4
Deep,05/14/2021,18:20:00,23.292,166.85
Deep,05/14/2021,18:25:00,23.292,102.25
Deep,05/14/2021,18:30:00,23.292,91.5
Deep,05/14/2021,18:35:00,23.292,86.1
Deep,05/14/2021,18:40:00,23.292,75.3
Deep,05/14/2021,18:45:00,23.292,64.6
Deep,05/14/2021,18:50:00,23.292,53.8
Deep,05/14/2021,18:55:00,23.292,43.1
Deep,05/14/2021,19:00:00,23.292,43.1
Deep,05/14/2021,19:05:00,23.292,32.3
Deep,05/14/2021,19:10:00,23.292,21.5
Deep,05/14/2021,19:15:00,23.292,10.8
Deep,05/14/2021,19:20:00,23.292,0
Deep,05/14/2021,19:25:00,23.292,0
Deep,05/14/2021,19:30:00,23.292,0
Deep,05/14/2021,19:35:00,23.292,0
Deep,05/14/2021,19:40:00,23.292,0
Deep,05/14/2021,19:45:00,23.292,0
Deep,05/14/2021,19:50:00,23.292,0
Deep,05/14/2021,19:55:00,23.292,0
Deep,05/14/2021,20:00:00,23.292,0
Deep,05/14/2021,20:05:00,23.292,0
Deep,05/14/2021,20:10:00,23.292,0
Deep,05/14/2021,20:15:00,23.292,0
Deep,05/14/2021,20:20:00,23.292,0
Deep,05/14/2021,20:25:00,23.292,0
Deep,05/14/2021,20:30:00,23.292,0
Deep,05/14/2021,20:35:00,23.292,0
Deep,05/14/2021,20:40:00,23.292,0
Deep,05/14/2021,20:45:00,23.292,0
Deep,05/14/2021,20:50:00,23.292,0
Deep,05/14/2021,20:55:00,23.292,0
Deep,05/14/2021,21:00:00,23.292,0
Deep,05/14/2021,21:05:00,23.292,0
Deep,05/14/2021,21:10:00,23.244,0
Deep,05/14/2021,21:15:00,23.244,0
Deep,05/14/2021,21:20:00,23.244,0
Deep,05/14/2021,21:25:00,23.292,0
Deep,05/14/2021,21:30:00,23.244,0
Deep,05/14/2021,21:35:00,23.292,0
Deep,05/14/2021,21:40:00,23.292,0
Deep,05/14/2021,21:45:00,23.292,0
Deep,05/14/2021,21:50:00,23.292,0
Deep,05/14/2021,21:55:00,23.292,0
Deep,05/14/2021,22:00:00,23.292,0
Deep,05/14/2021,22:05:00,23.292,0
Deep,05/14/2021,22:10:00,23.292,0
Deep,05/14/2021,22:15:00,23.292,0
Deep,05/14/2021,22:20:00,23.292,0
Deep,05/14/2021,22:25:00,23.34,0
Deep,05/14/2021,22:30:00,23.34,0
Deep,05/14/2021,22:35:00,23.292,0
Deep,05/14/2021,22:40:00,23.34,0
Deep,05/14/2021,22:45:00,23.292,0
Deep,05/14/2021,22:50:00,23.292,0
Deep,05/14/2021,22:55:00,23.292,0
Deep,05/14/2021,23:00:00,23.292,0
Deep,05/14/2021,23:05:00,23.292,0
Deep,05/14/2021,23:10:00,23.292,0
Deep,05/14/2021,23:15:00,23.244,0
Deep,05/14/2021,23:20:00,23.196,0
Deep,05/14/2021,23:25:00,23.196,0
Deep,05/14/2021,23:30:00,23.196,0
Deep,05/14/2021,23:35:00,23.196,0
Deep,05/14/2021,23:40:00,23.196,0
Deep,05/14/2021,23:45:00,23.196,0
Deep,05/14/2021,23:50:00,23.196,0
Deep,05/14/2021,23:55:00,23.292,0
Deep,05/15/2021,00:00:00,23.292,0
Deep,05/15/2021,00:05:00,23.292,0
Deep,05/15/2021,00:10:00,23.292,0
Deep,05/15/2021,00:15:00,23.292,0
Deep,05/15/2021,00:20:00,23.292,0
Deep,05/15/2021,00:25:00,23.292,0
Deep,05/15/2021,00:30:00,23.292,0
Deep,05/15/2021,00:35:00,23.196,0
Deep,05/15/2021,00:40:00,23.196,0
Deep,05/15/2021,00:45:00,23.196,0
Deep,05/15/2021,00:50:00,23.196,0
Deep,05/15/2021,00:55:00,23.196,0
Deep,05/15/2021,01:00:00,23.196,0
Deep,05/15/2021,01:05:00,23.196,0
Deep,05/15/2021,01:10:00,23.292,0
Deep,05/15/2021,01:15:00,23.292,0
Deep,05/15/2021,01:20:00,23.292,0
Deep,05/15/2021,01:25:00,23.292,0
Deep,05/15/2021,01:30:00,23.292,0
Deep,05/15/2021,01:35:00,23.292,0
Deep,05/15/2021,01:40:00,23.292,0
Deep,05/15/2021,01:45:00,23.292,0
Deep,05/15/2021,01:50:00,23.292,0
Deep,05/15/2021,01:55:00,23.244,0
Deep,05/15/2021,02:00:00,23.196,0
Deep,05/15/2021,02:05:00,23.196,0
Deep,05/15/2021,02:10:00,23.196,0
Deep,05/15/2021,02:15:00,23.196,0
Deep,05/15/2021,02:20:00,23.196,0
Deep,05/15/2021,02:25:00,23.196,0
Deep,05/15/2021,02:30:00,23.196,0
Deep,05/15/2021,02:35:00,23.196,0
Deep,05/15/2021,02:40:00,23.196,0
Deep,05/15/2021,02:45:00,23.196,0
Deep,05/15/2021,02:50:00,23.196,0
Deep,05/15/2021,02:55:00,23.196,0
Deep,05/15/2021,03:00:00,23.196,0
Deep,05/15/2021,03:05:00,23.196,0
Deep,05/15/2021,03:10:00,23.196,0
Deep,05/15/2021,03:15:00,23.196,0
Deep,05/15/2021,03:20:00,23.196,0
Deep,05/15/2021,03:25:00,23.196,0
Deep,05/15/2021,03:30:00,23.292,0
Deep,05/15/2021,03:35:00,23.292,0
Deep,05/15/2021,03:40:00,23.388,0
Deep,05/15/2021,03:45:00,23.388,0
Deep,05/15/2021,03:50:00,23.388,0
Deep,05/15/2021,03:55:00,23.388,0
Deep,05/15/2021,04:00:00,23.484,0
Deep,05/15/2021,04:05:00,23.484,0
Deep,05/15/2021,04:10:00,23.292,0
Deep,05/15/2021,04:15:00,23.292,0
Deep,05/15/2021,04:20:00,23.292,0
Deep,05/15/2021,04:25:00,23.292,0
Deep,05/15/2021,04:30:00,23.292,0
Deep,05/15/2021,04:35:00,23.292,0
Deep,05/15/2021,04:40:00,23.292,0
Deep,05/15/2021,04:45:00,23.292,0
Deep,05/15/2021,04:50:00,23.292,0
Deep,05/15/2021,04:55:00,23.244,0
Deep,05/15/2021,05:00:00,23.196,0
Deep,05/15/2021,05:05:00,23.196,0
Deep,05/15/2021,05:10:00,23.196,0
Deep,05/15/2021,05:15:00,23.196,0
Deep,05/15/2021,05:20:00,23.196,0
Deep,05/15/2021,05:25:00,23.196,0
Deep,05/15/2021,05:30:00,23.196,0
Deep,05/15/2021,05:35:00,23.196,0
