,Depth,Date,Time,Temp,Light
42700,Shallow,24/04/2022,08:10,22.05,7922.3
42701,Shallow,24/04/2022,08:15,22.09,10333.4
42702,Shallow,24/04/2022,08:20,22.09,11539
42703,Shallow,24/04/2022,08:25,22.14,13950.1
42704,Shallow,24/04/2022,08:30,22.19,11883.5
42705,Shallow,24/04/2022,08:35,22.19,11539
42706,Shallow,24/04/2022,08:40,22.19,14122.3
42707,Shallow,24/04/2022,08:45,22.29,11539
42708,Shallow,24/04/2022,08:50,22.29,13261.2
42709,Shallow,24/04/2022,08:55,22.29,14811.2
42710,Shallow,24/04/2022,09:00,22.33,14122.3
42711,Shallow,24/04/2022,09:05,22.33,12227.9
42712,Shallow,24/04/2022,09:10,22.33,16533.5
42713,Shallow,24/04/2022,09:15,22.33,18944.6
42714,Shallow,24/04/2022,09:20,22.38,13433.4
42715,Shallow,24/04/2022,09:25,22.38,13089
42716,Shallow,24/04/2022,09:30,22.43,17222.4
42717,Shallow,24/04/2022,09:35,22.43,13950.1
42718,Shallow,24/04/2022,09:40,22.43,13261.2
42719,Shallow,24/04/2022,09:45,22.48,17566.8
42720,Shallow,24/04/2022,09:50,22.53,19633.5
42721,Shallow,24/04/2022,09:55,22.53,19633.5
42722,Shallow,24/04/2022,10:00,22.53,16189
42723,Shallow,24/04/2022,10:05,22.57,20322.4
42724,Shallow,24/04/2022,10:10,22.57,20494.6
42725,Shallow,24/04/2022,10:15,22.57,21183.5
42726,Shallow,24/04/2022,10:20,22.57,21872.4
42727,Shallow,24/04/2022,10:25,22.57,14466.8
42728,Shallow,24/04/2022,10:30,22.57,14811.2
42729,Shallow,24/04/2022,10:35,22.57,18944.6
42730,Shallow,24/04/2022,10:40,22.57,21355.7
42731,Shallow,24/04/2022,10:45,22.57,15327.9
42732,Shallow,24/04/2022,10:50,22.57,20666.8
42733,Shallow,24/04/2022,10:55,22.62,22733.5
42734,Shallow,24/04/2022,11:00,22.67,20322.4
42735,Shallow,24/04/2022,11:05,22.67,16877.9
42736,Shallow,24/04/2022,11:10,22.76,23766.9
42737,Shallow,24/04/2022,11:15,22.76,18255.7
42738,Shallow,24/04/2022,11:20,22.76,17566.8
42739,Shallow,24/04/2022,11:25,22.81,25833.5
42740,Shallow,24/04/2022,11:30,22.81,27900.2
42741,Shallow,24/04/2022,11:35,22.81,28244.6
42742,Shallow,24/04/2022,11:40,22.81,21011.3
42743,Shallow,24/04/2022,11:45,22.72,20322.4
42744,Shallow,24/04/2022,11:50,22.72,16361.2
42745,Shallow,24/04/2022,11:55,22.81,20322.4
42746,Shallow,24/04/2022,12:00,22.81,19633.5
42747,Shallow,24/04/2022,12:05,22.91,22733.5
42748,Shallow,24/04/2022,12:10,22.91,20322.4
42749,Shallow,24/04/2022,12:15,22.86,16361.2
42750,Shallow,24/04/2022,12:20,22.81,22044.6
42751,Shallow,24/04/2022,12:25,22.62,22389.1
42752,Shallow,24/04/2022,12:30,22.81,18255.7
42753,Shallow,24/04/2022,12:35,22.91,19289
42754,Shallow,24/04/2022,12:40,23,16189
42755,Shallow,24/04/2022,12:45,22.96,16533.4
42756,Shallow,24/04/2022,12:50,22.96,15500.1
42757,Shallow,24/04/2022,12:55,22.96,25833.5
42758,Shallow,24/04/2022,01:00,22.96,14811.2
42759,Shallow,24/04/2022,01:05,22.86,16361.3
42760,Shallow,24/04/2022,01:10,22.91,14811.2
42761,Shallow,24/04/2022,01:15,22.86,17222.4
42762,Shallow,24/04/2022,01:20,22.96,16705.7
42763,Shallow,24/04/2022,01:25,22.86,13950.1
42764,Shallow,24/04/2022,01:30,22.81,12572.3
42765,Shallow,24/04/2022,01:35,22.86,12572.3
42766,Shallow,24/04/2022,01:40,22.91,12227.9
42767,Shallow,24/04/2022,01:45,22.91,14122.3
42768,Shallow,24/04/2022,01:50,22.96,12400.1
42769,Shallow,24/04/2022,01:55,22.96,15500.1
42770,Shallow,24/04/2022,02:00,22.96,12055.6
42771,Shallow,24/04/2022,02:05,22.96,12055.6
42772,Shallow,24/04/2022,02:10,22.96,9989
42773,Shallow,24/04/2022,02:15,23,12227.9
42774,Shallow,24/04/2022,02:20,23,9816.8
42775,Shallow,24/04/2022,02:25,23,8266.8
42776,Shallow,24/04/2022,02:30,23,7836.2
42777,Shallow,24/04/2022,02:35,23,7061.2
42778,Shallow,24/04/2022,02:40,22.96,9472.3
42779,Shallow,24/04/2022,02:45,22.91,9300.1
42780,Shallow,24/04/2022,02:50,22.91,7147.3
42781,Shallow,24/04/2022,02:55,22.91,7922.3
42782,Shallow,24/04/2022,03:00,22.96,6975
42783,Shallow,24/04/2022,03:05,22.96,6372.3
42784,Shallow,24/04/2022,03:10,22.91,5597.3
42785,Shallow,24/04/2022,03:15,22.91,4564
42786,Shallow,24/04/2022,03:20,22.86,5511.2
42787,Shallow,24/04/2022,03:25,22.86,5597.3
42788,Shallow,24/04/2022,03:30,22.86,5898.7
42789,Shallow,24/04/2022,03:35,22.86,4520.9
42790,Shallow,24/04/2022,03:40,22.86,4779.2
42791,Shallow,24/04/2022,03:45,22.86,3875
42792,Shallow,24/04/2022,03:50,22.81,3573.7
42793,Shallow,24/04/2022,03:55,22.81,4133.4
42794,Shallow,24/04/2022,04:00,22.81,3616.7
42795,Shallow,24/04/2022,04:05,22.81,3186.2
42796,Shallow,24/04/2022,04:10,22.76,3057
42797,Shallow,24/04/2022,04:15,22.72,2970.9
42798,Shallow,24/04/2022,04:20,22.76,2841.7
42799,Shallow,24/04/2022,04:25,22.76,2540.3
42800,Shallow,24/04/2022,04:30,22.76,2411.1
42801,Shallow,24/04/2022,04:35,22.76,2282
42802,Shallow,24/04/2022,04:40,22.67,2152.8
42803,Shallow,24/04/2022,04:45,22.76,1969.8
42804,Shallow,24/04/2022,04:50,22.76,1851.4
42805,Shallow,24/04/2022,04:55,22.67,1754.5
42806,Shallow,24/04/2022,05:00,22.72,1544.7
42807,Shallow,24/04/2022,05:05,22.72,1307.8
42808,Shallow,24/04/2022,05:10,22.57,1124.9
42809,Shallow,24/04/2022,05:15,22.53,1087.2
42810,Shallow,24/04/2022,05:20,22.53,984.9
42811,Shallow,24/04/2022,05:25,22.53,898.8
42812,Shallow,24/04/2022,05:30,22.53,807.3
42813,Shallow,24/04/2022,05:35,22.53,705.1
42814,Shallow,24/04/2022,05:40,22.53,613.6
42815,Shallow,24/04/2022,05:45,22.53,505.9
42816,Shallow,24/04/2022,05:50,22.53,392.9
42817,Shallow,24/04/2022,05:55,22.62,290.6
42818,Shallow,24/04/2022,06:00,22.67,204.6
42819,Shallow,24/04/2022,06:05,22.62,134.6
42820,Shallow,24/04/2022,06:10,22.62,70
42821,Shallow,24/04/2022,06:15,22.62,32.3
42822,Shallow,24/04/2022,06:20,22.67,5.4
42823,Shallow,24/04/2022,06:25,22.67,0
42824,Shallow,24/04/2022,06:30,22.62,0
42825,Shallow,24/04/2022,06:35,22.67,0
42826,Shallow,24/04/2022,06:40,22.72,0
42827,Shallow,24/04/2022,06:45,22.72,0
42828,Shallow,24/04/2022,06:50,22.62,0
42829,Shallow,24/04/2022,06:55,22.62,0
42830,Shallow,24/04/2022,07:00,22.62,0
42831,Shallow,24/04/2022,07:05,22.67,0
42832,Shallow,24/04/2022,07:10,22.62,0
42833,Shallow,24/04/2022,07:15,22.62,0
42834,Shallow,24/04/2022,07:20,22.62,0
42835,Shallow,24/04/2022,07:25,22.62,0
42836,Shallow,24/04/2022,07:30,22.62,0
42837,Shallow,24/04/2022,07:35,22.67,0
42838,Shallow,24/04/2022,07:40,22.67,0
42839,Shallow,24/04/2022,07:45,22.62,0
42840,Shallow,24/04/2022,07:50,22.57,0
42841,Shallow,24/04/2022,07:55,22.57,0
42842,Shallow,24/04/2022,08:00,22.57,0
42843,Shallow,24/04/2022,08:05,22.57,0
42844,Shallow,24/04/2022,08:10,22.57,0
42845,Shallow,24/04/2022,08:15,22.53,0
42846,Shallow,24/04/2022,08:20,22.53,0
42847,Shallow,24/04/2022,08:25,22.48,0
42848,Shallow,24/04/2022,08:30,22.43,0
42849,Shallow,24/04/2022,08:35,22.38,0
42850,Shallow,24/04/2022,08:40,22.43,0
42851,Shallow,24/04/2022,08:45,22.43,0
42852,Shallow,24/04/2022,08:50,22.43,0
42853,Shallow,24/04/2022,08:55,22.43,0
42854,Shallow,24/04/2022,09:00,22.33,0
42855,Shallow,24/04/2022,09:05,22.33,0
42856,Shallow,24/04/2022,09:10,22.33,0
42857,Shallow,24/04/2022,09:15,22.33,0
42858,Shallow,24/04/2022,09:20,22.33,0
42859,Shallow,24/04/2022,09:25,22.33,0
42860,Shallow,24/04/2022,09:30,22.33,0
42861,Shallow,24/04/2022,09:35,22.38,0
42862,Shallow,24/04/2022,09:40,22.24,0
42863,Shallow,24/04/2022,09:45,22.33,0
42864,Shallow,24/04/2022,09:50,22.33,0
42865,Shallow,24/04/2022,09:55,22.33,0
42866,Shallow,24/04/2022,10:00,22.33,0
42867,Shallow,24/04/2022,10:05,22.29,0
42868,Shallow,24/04/2022,10:10,22.24,0
42869,Shallow,24/04/2022,10:15,22.14,0
42870,Shallow,24/04/2022,10:20,22.05,0
42871,Shallow,24/04/2022,10:25,22.19,0
42872,Shallow,24/04/2022,10:30,22.14,0
42873,Shallow,24/04/2022,10:35,22.05,0
42874,Shallow,24/04/2022,10:40,22,0
42875,Shallow,24/04/2022,10:45,22.05,0
42876,Shallow,24/04/2022,10:50,22.09,0
42877,Shallow,24/04/2022,10:55,22.14,0
42878,Shallow,24/04/2022,11:00,22.19,0
42879,Shallow,24/04/2022,11:05,22.24,0
42880,Shallow,24/04/2022,11:10,22.24,0
42881,Shallow,24/04/2022,11:15,22.24,0
42882,Shallow,24/04/2022,11:20,22.19,0
42883,Shallow,24/04/2022,11:25,22.24,0
42884,Shallow,24/04/2022,11:30,22.14,0
42885,Shallow,24/04/2022,11:35,22.14,0
42886,Shallow,24/04/2022,11:40,22.14,0
42887,Shallow,24/04/2022,11:45,22.05,0
42888,Shallow,24/04/2022,11:50,22.05,0
42889,Shallow,24/04/2022,11:55,22,0
42890,Shallow,25/04/2022,12:00,21.95,0
42891,Shallow,25/04/2022,12:05,21.95,0
42892,Shallow,25/04/2022,12:10,21.95,0
42893,Shallow,25/04/2022,12:15,21.9,0
42894,Shallow,25/04/2022,12:20,21.9,0
42895,Shallow,25/04/2022,12:25,21.95,0
42896,Shallow,25/04/2022,12:30,21.95,0
42897,Shallow,25/04/2022,12:35,21.95,0
42898,Shallow,25/04/2022,12:40,22,0
42899,Shallow,25/04/2022,12:45,21.95,0
42900,Shallow,25/04/2022,12:50,21.95,0
42901,Shallow,25/04/2022,12:55,21.95,0
42902,Shallow,25/04/2022,01:00,22,0
42903,Shallow,25/04/2022,01:05,22.05,0
42904,Shallow,25/04/2022,01:10,22.14,0
42905,Shallow,25/04/2022,01:15,22.29,0
42906,Shallow,25/04/2022,01:20,22.33,0
42907,Shallow,25/04/2022,01:25,22.33,0
42908,Shallow,25/04/2022,01:30,22.38,0
42909,Shallow,25/04/2022,01:35,22.38,0
42910,Shallow,25/04/2022,01:40,22.38,0
42911,Shallow,25/04/2022,01:45,22.38,0
42912,Shallow,25/04/2022,01:50,22.38,0
42913,Shallow,25/04/2022,01:55,22.38,0
42914,Shallow,25/04/2022,02:00,22.38,0
42915,Shallow,25/04/2022,02:05,22.33,0
42916,Shallow,25/04/2022,02:10,22.33,0
42917,Shallow,25/04/2022,02:15,22.33,0
42918,Shallow,25/04/2022,02:20,22.33,0
42919,Shallow,25/04/2022,02:25,22.29,0
42920,Shallow,25/04/2022,02:30,22.29,0
42921,Shallow,25/04/2022,02:35,22.29,0
42922,Shallow,25/04/2022,02:40,22.24,0
42923,Shallow,25/04/2022,02:45,22.24,0
42924,Shallow,25/04/2022,02:50,22.24,0
42925,Shallow,25/04/2022,02:55,22.24,0
42926,Shallow,25/04/2022,03:00,22.24,0
42927,Shallow,25/04/2022,03:05,22.19,0
42928,Shallow,25/04/2022,03:10,22.19,0
42929,Shallow,25/04/2022,03:15,22.24,0
42930,Shallow,25/04/2022,03:20,22.19,0
42931,Shallow,25/04/2022,03:25,22.19,0
42932,Shallow,25/04/2022,03:30,22.24,0
42933,Shallow,25/04/2022,03:35,22.24,0
42934,Shallow,25/04/2022,03:40,22.24,0
42935,Shallow,25/04/2022,03:45,22.24,0
42936,Shallow,25/04/2022,03:50,22.19,0
42937,Shallow,25/04/2022,03:55,22.19,0
42938,Shallow,25/04/2022,04:00,22.24,0
42939,Shallow,25/04/2022,04:05,22.24,0
42940,Shallow,25/04/2022,04:10,22.24,0
42941,Shallow,25/04/2022,04:15,22.24,0
42942,Shallow,25/04/2022,04:20,22.24,0
42943,Shallow,25/04/2022,04:25,22.24,0
42944,Shallow,25/04/2022,04:30,22.24,0
42945,Shallow,25/04/2022,04:35,22.24,0
42946,Shallow,25/04/2022,04:40,22.24,0
42947,Shallow,25/04/2022,04:45,22.24,0
42948,Shallow,25/04/2022,04:50,22.24,0
42949,Shallow,25/04/2022,04:55,22.24,0
42950,Shallow,25/04/2022,05:00,22.24,16.2
42951,Shallow,25/04/2022,05:05,22.24,37.7
42952,Shallow,25/04/2022,05:10,22.24,75.4
42953,Shallow,25/04/2022,05:15,22.24,129.2
42954,Shallow,25/04/2022,05:20,22.24,193.8
42955,Shallow,25/04/2022,05:25,22.24,274.5
42956,Shallow,25/04/2022,05:30,22.24,371.4
42957,Shallow,25/04/2022,05:35,22.24,473.7
42958,Shallow,25/04/2022,05:40,22.24,602.8
42959,Shallow,25/04/2022,05:45,22.24,748.1
42960,Shallow,25/04/2022,05:50,22.24,920.4
42961,Shallow,25/04/2022,05:55,22.24,1081.8
42962,Shallow,25/04/2022,06:00,22.24,1237.9
42963,Shallow,25/04/2022,06:05,22.24,1453.1
42964,Shallow,25/04/2022,06:10,22.24,1593.1
42965,Shallow,25/04/2022,06:15,22.24,1808.4
42966,Shallow,25/04/2022,06:20,22.24,1937.5
42967,Shallow,25/04/2022,06:25,22.24,2195.9
42968,Shallow,25/04/2022,06:30,22.24,2454.2
42969,Shallow,25/04/2022,06:35,22.29,2669.5
42970,Shallow,25/04/2022,06:40,22.33,2884.8
42971,Shallow,25/04/2022,06:45,22.33,3186.2
42972,Shallow,25/04/2022,06:50,22.33,3272.3
42973,Shallow,25/04/2022,06:55,22.33,3530.6
42974,Shallow,25/04/2022,07:00,22.33,3875.1
42975,Shallow,25/04/2022,07:05,22.33,4133.4
42976,Shallow,25/04/2022,07:10,22.33,4564
42977,Shallow,25/04/2022,07:15,22.33,4650.1
42978,Shallow,25/04/2022,07:20,22.33,4822.3
42979,Shallow,25/04/2022,07:25,22.38,5511.2
42980,Shallow,25/04/2022,07:30,22.43,5425
42981,Shallow,25/04/2022,07:35,22.43,5855.6
42982,Shallow,25/04/2022,07:40,22.43,6544.5
42983,Shallow,25/04/2022,07:45,22.43,6372.3
42984,Shallow,25/04/2022,07:50,22.48,6544.5
42985,Shallow,25/04/2022,07:55,22.48,7061.2
42986,Shallow,25/04/2022,08:00,22.48,7061.2
42987,Shallow,25/04/2022,08:05,22.48,7922.3
42988,Shallow,25/04/2022,08:10,22.48,8094.5
42989,Shallow,25/04/2022,08:15,22.53,8955.6
42990,Shallow,25/04/2022,08:20,22.57,8439
42991,Shallow,25/04/2022,08:25,22.57,9644.5
42992,Shallow,25/04/2022,08:30,22.57,9127.8
42993,Shallow,25/04/2022,08:35,22.57,9472.3
42994,Shallow,25/04/2022,08:40,22.57,10333.4
42995,Shallow,25/04/2022,08:45,22.57,10505.7
42996,Shallow,25/04/2022,08:50,22.57,10850.1
42997,Shallow,25/04/2022,08:55,22.57,12400.1
42998,Shallow,25/04/2022,09:00,22.62,11366.8
42999,Shallow,25/04/2022,09:05,22.62,13089
43000,Shallow,25/04/2022,09:10,22.57,12916.8
43001,Shallow,25/04/2022,09:15,22.62,13261.2
43002,Shallow,25/04/2022,09:20,22.62,14122.3
43003,Shallow,25/04/2022,09:25,22.62,13433.4
43004,Shallow,25/04/2022,09:30,22.62,15155.7
43005,Shallow,25/04/2022,09:35,22.62,14639
43006,Shallow,25/04/2022,09:40,22.62,15500.1
43007,Shallow,25/04/2022,09:45,22.67,14122.3
43008,Shallow,25/04/2022,09:50,22.62,12055.7
43009,Shallow,25/04/2022,09:55,22.72,13777.9
43010,Shallow,25/04/2022,10:00,22.72,15844.6
43011,Shallow,25/04/2022,10:05,22.72,16016.8
43012,Shallow,25/04/2022,10:10,22.72,17050.1
43013,Shallow,25/04/2022,10:15,22.72,17222.4
43014,Shallow,25/04/2022,10:20,22.76,16189
43015,Shallow,25/04/2022,10:25,22.76,16533.5
43016,Shallow,25/04/2022,10:30,22.81,17911.3
43017,Shallow,25/04/2022,10:35,22.86,16877.9
43018,Shallow,25/04/2022,10:40,22.86,15672.3
43019,Shallow,25/04/2022,10:45,22.86,17222.4
43020,Shallow,25/04/2022,10:50,22.86,19633.5
43021,Shallow,25/04/2022,10:55,22.86,17911.3
43022,Shallow,25/04/2022,11:00,22.86,15844.6
43023,Shallow,25/04/2022,11:05,22.86,17911.3
43024,Shallow,25/04/2022,11:10,22.86,18944.6
43025,Shallow,25/04/2022,11:15,22.86,17739
43026,Shallow,25/04/2022,11:20,22.86,14983.4
43027,Shallow,25/04/2022,11:25,22.86,18600.2
43028,Shallow,25/04/2022,11:30,22.86,16533.5
43029,Shallow,25/04/2022,11:35,22.91,16877.9
43030,Shallow,25/04/2022,11:40,22.86,17911.3
43031,Shallow,25/04/2022,11:45,22.91,19289.1
43032,Shallow,25/04/2022,11:50,22.91,15500.1
43033,Shallow,25/04/2022,11:55,22.91,18944.6
43034,Shallow,25/04/2022,12:00,22.91,16189
43035,Shallow,25/04/2022,12:05,22.91,16189
43036,Shallow,25/04/2022,12:10,22.86,18427.9
43037,Shallow,25/04/2022,12:15,22.91,21700.2
43038,Shallow,25/04/2022,12:20,22.91,16533.5
43039,Shallow,25/04/2022,12:25,22.91,17050.1
43040,Shallow,25/04/2022,12:30,22.91,16016.8
43041,Shallow,25/04/2022,12:35,22.91,15844.6
43042,Shallow,25/04/2022,12:40,22.91,14983.4
43043,Shallow,25/04/2022,12:45,22.86,16877.9
43044,Shallow,25/04/2022,12:50,22.81,15844.6
43045,Shallow,25/04/2022,12:55,22.81,14466.8
43046,Shallow,25/04/2022,01:00,22.81,12400.1
43047,Shallow,25/04/2022,01:05,22.86,12572.3
43048,Shallow,25/04/2022,01:10,22.86,11883.4
43049,Shallow,25/04/2022,01:15,22.81,13950.1
43050,Shallow,25/04/2022,01:20,22.81,12400.1
43051,Shallow,25/04/2022,01:25,22.81,12400.1
43052,Shallow,25/04/2022,01:30,22.81,10333.4
43053,Shallow,25/04/2022,01:35,22.81,10505.7
43054,Shallow,25/04/2022,01:40,22.81,10161.2
43055,Shallow,25/04/2022,01:45,22.81,10333.4
43056,Shallow,25/04/2022,01:50,22.81,9300.1
43057,Shallow,25/04/2022,01:55,22.81,9816.8
43058,Shallow,25/04/2022,02:00,22.81,8439
43059,Shallow,25/04/2022,02:05,22.81,9214
43060,Shallow,25/04/2022,02:10,22.81,8611.2
43061,Shallow,25/04/2022,02:15,22.81,8439
43062,Shallow,25/04/2022,02:20,22.81,8439
43063,Shallow,25/04/2022,02:25,22.81,8352.9
43064,Shallow,25/04/2022,02:30,22.76,7577.9
43065,Shallow,25/04/2022,02:35,22.76,7233.4
43066,Shallow,25/04/2022,02:40,22.76,6200.1
43067,Shallow,25/04/2022,02:45,22.76,6286.2
43068,Shallow,25/04/2022,02:50,22.76,6200.1
43069,Shallow,25/04/2022,02:55,22.76,6114
43070,Shallow,25/04/2022,03:00,22.72,5941.7
43071,Shallow,25/04/2022,03:05,22.76,5339
43072,Shallow,25/04/2022,03:10,22.72,5166.7
43073,Shallow,25/04/2022,03:15,22.72,4822.3
43074,Shallow,25/04/2022,03:20,22.72,4563.9
43075,Shallow,25/04/2022,03:25,22.72,4477.8
43076,Shallow,25/04/2022,03:30,22.72,4090.3
43077,Shallow,25/04/2022,03:35,22.72,4047.3
43078,Shallow,25/04/2022,03:40,22.67,3832
43079,Shallow,25/04/2022,03:45,22.72,3788.9
43080,Shallow,25/04/2022,03:50,22.62,3401.4
43081,Shallow,25/04/2022,03:55,22.62,3401.4
43082,Shallow,25/04/2022,04:00,22.62,3143.1
43083,Shallow,25/04/2022,04:05,22.62,3013.9
43084,Shallow,25/04/2022,04:10,22.62,2841.7
43085,Shallow,25/04/2022,04:15,22.57,2798.6
43086,Shallow,25/04/2022,04:20,22.57,2583.4
43087,Shallow,25/04/2022,04:25,22.57,2282
43088,Shallow,25/04/2022,04:30,22.57,2152.8
43089,Shallow,25/04/2022,04:35,22.57,2023.7
43090,Shallow,25/04/2022,04:40,22.57,1894.5
43091,Shallow,25/04/2022,04:45,22.57,1851.4
43092,Shallow,25/04/2022,04:50,22.57,1727.6
43093,Shallow,25/04/2022,04:55,22.57,1593.1
43094,Shallow,25/04/2022,05:00,22.57,1415.5
43095,Shallow,25/04/2022,05:05,22.62,1334.7
43096,Shallow,25/04/2022,05:10,22.62,1151.8
43097,Shallow,25/04/2022,05:15,22.53,1065.6
43098,Shallow,25/04/2022,05:20,22.53,974.2
43099,Shallow,25/04/2022,05:25,22.53,877.3
43100,Shallow,25/04/2022,05:30,22.53,791.2
43101,Shallow,25/04/2022,05:35,22.53,688.9
43102,Shallow,25/04/2022,05:40,22.53,581.3
43103,Shallow,25/04/2022,05:45,22.53,479
43104,Shallow,25/04/2022,05:50,22.53,376.8
43105,Shallow,25/04/2022,05:55,22.53,285.3
43106,Shallow,25/04/2022,06:00,22.48,204.5
43107,Shallow,25/04/2022,06:05,22.48,129.2
43108,Shallow,25/04/2022,06:10,22.48,75.4
43109,Shallow,25/04/2022,06:15,22.48,37.7
43110,Shallow,25/04/2022,06:20,22.43,10.8
43111,Shallow,25/04/2022,06:25,22.43,0
43112,Shallow,25/04/2022,06:30,22.43,0
43113,Shallow,25/04/2022,06:35,22.43,0
43114,Shallow,25/04/2022,06:40,22.43,0
43115,Shallow,25/04/2022,06:45,22.43,0
43116,Shallow,25/04/2022,06:50,22.43,0
43117,Shallow,25/04/2022,06:55,22.43,0
43118,Shallow,25/04/2022,07:00,22.38,0
43119,Shallow,25/04/2022,07:05,22.38,0
43120,Shallow,25/04/2022,07:10,22.38,0
43121,Shallow,25/04/2022,07:15,22.38,0
43122,Shallow,25/04/2022,07:20,22.38,0
43123,Shallow,25/04/2022,07:25,22.38,0
43124,Shallow,25/04/2022,07:30,22.33,0
43125,Shallow,25/04/2022,07:35,22.33,0
43126,Shallow,25/04/2022,07:40,22.33,0
43127,Shallow,25/04/2022,07:45,22.33,0
43128,Shallow,25/04/2022,07:50,22.33,0
43129,Shallow,25/04/2022,07:55,22.33,0
43130,Shallow,25/04/2022,08:00,22.33,0
43131,Shallow,25/04/2022,08:05,22.33,0
43132,Shallow,25/04/2022,08:10,22.33,0
43133,Shallow,25/04/2022,08:15,22.33,0
43134,Shallow,25/04/2022,08:20,22.33,0
43135,Shallow,25/04/2022,08:25,22.33,0
43136,Shallow,25/04/2022,08:30,22.33,0
43137,Shallow,25/04/2022,08:35,22.33,0
43138,Shallow,25/04/2022,08:40,22.29,0
43139,Shallow,25/04/2022,08:45,22.33,0
43140,Shallow,25/04/2022,08:50,22.29,0
43141,Shallow,25/04/2022,08:55,22.29,0
43142,Shallow,25/04/2022,09:00,22.29,0
43143,Shallow,25/04/2022,09:05,22.29,0
43144,Shallow,25/04/2022,09:10,22.29,0
43145,Shallow,25/04/2022,09:15,22.29,0
43146,Shallow,25/04/2022,09:20,22.29,0
43147,Shallow,25/04/2022,09:25,22.24,0
43148,Shallow,25/04/2022,09:30,22.24,0
43149,Shallow,25/04/2022,09:35,22.24,0
43150,Shallow,25/04/2022,09:40,22.24,0
43151,Shallow,25/04/2022,09:45,22.24,0
43152,Shallow,25/04/2022,09:50,22.24,0
43153,Shallow,25/04/2022,09:55,22.24,0
43154,Shallow,25/04/2022,10:00,22.24,0
43155,Shallow,25/04/2022,10:05,22.24,0
43156,Shallow,25/04/2022,10:10,22.24,0
43157,Shallow,25/04/2022,10:15,22.24,0
43158,Shallow,25/04/2022,10:20,22.24,0
43159,Shallow,25/04/2022,10:25,22.24,0
43160,Shallow,25/04/2022,10:30,22.19,0
43161,Shallow,25/04/2022,10:35,22.24,0
43162,Shallow,25/04/2022,10:40,22.24,0
43163,Shallow,25/04/2022,10:45,22.24,0
43164,Shallow,25/04/2022,10:50,22.24,0
43165,Shallow,25/04/2022,10:55,22.24,0
43166,Shallow,25/04/2022,11:00,22.24,0
43167,Shallow,25/04/2022,11:05,22.24,0
43168,Shallow,25/04/2022,11:10,22.24,0
43169,Shallow,25/04/2022,11:15,22.19,0
43170,Shallow,25/04/2022,11:20,22.19,0
43171,Shallow,25/04/2022,11:25,22.24,0
43172,Shallow,25/04/2022,11:30,22.19,0
43173,Shallow,25/04/2022,11:35,22.19,0
43174,Shallow,25/04/2022,11:40,22.19,0
43175,Shallow,25/04/2022,11:45,22.19,0
43176,Shallow,25/04/2022,11:50,22.19,0
43177,Shallow,25/04/2022,11:55,22.19,0
43178,Shallow,26/04/2022,12:00,22.19,0
43179,Shallow,26/04/2022,12:05,22.19,0
43180,Shallow,26/04/2022,12:10,22.19,0
43181,Shallow,26/04/2022,12:15,22.19,0
43182,Shallow,26/04/2022,12:20,22.14,0
43183,Shallow,26/04/2022,12:25,22.19,0
43184,Shallow,26/04/2022,12:30,22.19,0
43185,Shallow,26/04/2022,12:35,22.14,0
43186,Shallow,26/04/2022,12:40,22.19,0
43187,Shallow,26/04/2022,12:45,22.14,0
43188,Shallow,26/04/2022,12:50,22.14,0
43189,Shallow,26/04/2022,12:55,22.14,0
43190,Shallow,26/04/2022,01:00,22.14,0
43191,Shallow,26/04/2022,01:05,22.14,0
43192,Shallow,26/04/2022,01:10,22.14,0
43193,Shallow,26/04/2022,01:15,22.14,0
43194,Shallow,26/04/2022,01:20,22.14,0
43195,Shallow,26/04/2022,01:25,22.14,0
43196,Shallow,26/04/2022,01:30,22.14,0
43197,Shallow,26/04/2022,01:35,22.14,0
43198,Shallow,26/04/2022,01:40,22.14,0
43199,Shallow,26/04/2022,01:45,22.14,0
43200,Shallow,26/04/2022,01:50,22.14,0
43201,Shallow,26/04/2022,01:55,22.14,0
43202,Shallow,26/04/2022,02:00,22.14,0
43203,Shallow,26/04/2022,02:05,22.14,0
43204,Shallow,26/04/2022,02:10,22.14,0
43205,Shallow,26/04/2022,02:15,22.14,0
43206,Shallow,26/04/2022,02:20,22.14,0
43207,Shallow,26/04/2022,02:25,22.14,0
43208,Shallow,26/04/2022,02:30,22.14,0
43209,Shallow,26/04/2022,02:35,22.14,0
43210,Shallow,26/04/2022,02:40,22.14,0
43211,Shallow,26/04/2022,02:45,22.14,0
43212,Shallow,26/04/2022,02:50,22.14,0
43213,Shallow,26/04/2022,02:55,22.14,0
43214,Shallow,26/04/2022,03:00,22.14,0
43215,Shallow,26/04/2022,03:05,22.14,0
43216,Shallow,26/04/2022,03:10,22.14,0
43217,Shallow,26/04/2022,03:15,22.09,0
43218,Shallow,26/04/2022,03:20,22.14,0
43219,Shallow,26/04/2022,03:25,22.09,0
43220,Shallow,26/04/2022,03:30,22.14,0
43221,Shallow,26/04/2022,03:35,22.09,0
43222,Shallow,26/04/2022,03:40,22.14,0
43223,Shallow,26/04/2022,03:45,22.09,0
43224,Shallow,26/04/2022,03:50,22.09,0
43225,Shallow,26/04/2022,03:55,22.09,0
43226,Shallow,26/04/2022,04:00,22.14,0
43227,Shallow,26/04/2022,04:05,22.09,0
43228,Shallow,26/04/2022,04:10,22.09,0
43229,Shallow,26/04/2022,04:15,22.09,0
